"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-10-31,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",80,1446,0,0,0.0501089324618736,22641
2015-10-31,"North Raleigh","NC","Raleigh","Wake","Raleigh",81,1488,0.000672494956287828,0.00134589502018843,0.0383810188415911,26345
2015-10-31,"Gravesend","NY","New York","Kings","New York",82,2162,0.0102803738317757,0.0275665399239544,0.0853413654618474,4060
2015-10-31,"Sharpstown","TX","Houston","Harris","Houston",83,1354,0.00073909830007391,0.00594353640416048,0.0512422360248447,12231
2015-10-31,"Northridge","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",84,2894,0.00766016713091922,0.0204513399153738,0.0742390497401633,16517
2015-10-31,"San Pedro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",85,2457,0.00244798041615667,0.0165494414563508,0.0673327541268462,15023
2015-10-31,"Little Village","IL","Chicago","Cook","Chicago",86,1322,0.0037965072133637,0.0153609831029186,0.0153609831029186,3083
2015-10-31,"Southwest","CA","San Diego","San Diego","Chula Vista",87,2092,0,0.0101400289715113,0.0987394957983193,11589
2015-10-31,"Forest Hills","NY","New York","Queens","New York",88,2202,0.0124137931034483,0.0222841225626741,0.00731930466605672,14131
2015-10-31,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim",89,2404,0.00417710944026733,0.013918177983973,0.063716814159292,9091
2015-10-31,"East Village","NY","New York","New York","New York",90,4550,-0.00655021834061135,0.0169870362092088,0.121794871794872,3309
2015-10-31,"Pacoima","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",91,2167,0.00184928340268146,0.00463606861381548,0.0622549019607843,10261
2015-10-31,"Mira Mesa","CA","San Diego","San Diego","San Diego",92,2297,0.0013077593722755,0.00745614035087719,0.0619509939898289,19100
2015-10-31,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",93,3146,0.00833333333333333,0.0301244269810085,0.184487951807229,17216
2015-10-31,"West Rogers Park","IL","Chicago","Cook","Chicago",94,1550,-0.00449582530507386,-0.00449582530507386,-0.0183660544648512,12638
2015-10-31,"Far Rockaway","NY","New York","Queens","New York",95,2053,0.0198708395429707,0.0549845837615622,0.105546580506193,2779
2015-10-31,"Cordova-Appling","TN","Memphis","Shelby","Memphis",96,1262,-0.00864100549882168,-0.00941915227629513,0.0152855993563958,20742
2015-10-31,"Eldridge - West Oaks","TX","Houston","Harris","Houston",97,1868,-0.0053248136315229,-0.00691121743753323,0.0529875986471251,10900
2015-10-31,"Ridgewood","NY","New York","Queens","New York",98,2305,0.0114085125054849,0.0350246969016614,0.0651571164510166,808
2015-10-31,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",99,968,-0.00616016427104723,-0.0112359550561798,-0.00717948717948718,12633
2015-10-31,"East Elmhurst","NY","New York","Queens","New York",100,2285,0.0115095174856131,0.0320686540198735,0.0372219700408534,3708
2015-10-31,"Reseda","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",101,2417,0.00124275062137531,0.0112970711297071,0.0770944741532977,13198
2015-10-31,"Panorama City","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",102,2158,0.00278810408921933,0.00372093023255814,0.0491006319883325,7286
2015-10-31,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",103,3422,0.00175644028103044,0.00351906158357771,0.108160621761658,19778
2015-10-31,"South Dorchester","MA","Boston","Suffolk","Boston",104,2363,-0.00126796280642434,0.0072463768115942,0.0506891951978657,5459
2015-10-31,"Central Southwest","TX","Houston","Harris","Houston",105,1274,0,0.000785545954438335,0.0459770114942529,17344
2015-10-31,"North Hills","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",106,2489,0.00201288244766506,0.00687702265372168,0.0582482993197279,9255
2015-10-31,"Midtown","TN","Memphis","Shelby","Memphis",107,729,-0.00951086956521739,-0.0161943319838057,-0.00816326530612245,21763
2015-10-31,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",108,1772,-0.00505334081976418,-0.010608598548297,0.0102622576966933,22695
2015-10-31,"Jackson Heights","NY","New York","Queens","New York",109,2220,0.0169491525423729,0.0402999062792877,0.0581506196377502,6167
2015-10-31,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",110,1168,0.00343642611683849,0.0165361183637946,0.0532010820559062,14591
2015-10-31,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",111,1539,0.000650195058517555,0.00522534291312867,0.0519480519480519,21935
2015-10-31,"Cedar Crest","TX","Dallas-Fort Worth","Dallas","Dallas",112,909,-0.0021953896816685,0.0202020202020202,0.0557491289198606,17701
2015-10-31,"Kingwood Area","TX","Houston","Harris","Houston",113,1877,0,0.00267094017094017,0.075028636884307,21081
2015-10-31,"Wilmington","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",114,2105,-0.00331439393939394,-0.00847856806406029,0.062058526740666,5703
2015-10-31,"Estrella","AZ","Phoenix","Maricopa","Phoenix",115,1041,0.00289017341040462,0.00872093023255814,0.0568527918781726,18875
2015-10-31,"South Belt - Ellington","TX","Houston","Harris","Houston",116,1404,0.0014265335235378,0.00501073729420186,0.0493273542600897,13568
2015-10-31,"Midwood","NY","New York","Kings","New York",117,2186,0.00969976905311778,0.0474365117393388,0.1029263370333,5759
2015-10-31,"Clear Lake","TX","Houston","Harris","Houston",118,1679,0.000595947556615018,0.00599161174355902,0.049375,16858
2015-10-31,"Greater Fondren Southwest","TX","Houston","Harris","Houston",119,1382,0.00144927536231884,0.00875912408759124,0.0614439324116743,11594
2015-10-31,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",120,1123,0.0053715308863026,0.0237010027347311,0.00267857142857143,13818
2015-10-31,"Flatlands","NY","New York","Kings","New York",121,2010,0.00650976464697046,0.043613707165109,0.0725720384204909,6024
2015-10-31,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",122,1289,0,0.00860719874804382,0.048820179007323,18615
2015-10-31,"Ozone Park","NY","New York","Queens","New York",123,2067,0.00780107264748903,0.0340170085042521,0.0709844559585492,3660
2015-10-31,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",124,1357,-0.000736377025036819,0.00444115470022206,0.0342987804878049,18332
2015-10-31,"Queens Village","NY","New York","Queens","New York",125,2261,0.0157232704402516,0.0328917313841937,0.0938558297048863,8659
2015-10-31,"Woodward Park","CA","Fresno","Fresno","Fresno",126,1639,0.000610500610500611,0.000610500610500611,0.041958041958042,17663
2015-10-31,"Park Slope","NY","New York","Kings","New York",127,2836,0.00318358684117439,-0.00211118930330753,0.0365497076023392,5691
2015-10-31,"Winnetka Heights","TX","Dallas-Fort Worth","Dallas","Dallas",128,1167,0.00171673819742489,0.00603448275862069,0.0561085972850679,9611
2015-10-31,"Mission","CA","San Francisco","San Francisco","San Francisco",129,4849,0.00539083557951483,0.0204124579124579,0.154798761609907,4518
2015-10-31,"Northside-Northline","TX","Houston","Harris","Houston",130,1232,0.00244100895036615,-0.00242914979757085,0.0440677966101695,11047
2015-10-31,"Albany Park","IL","Chicago","Cook","Chicago",131,1683,-0.00177935943060498,0.013855421686747,0.0485981308411215,6427
2015-10-31,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",132,1367,-0.00436999271667881,-0.00364431486880466,0.0171130952380952,17070
2015-10-31,"Westwood","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",133,4163,0.0156135642839717,0.0358298084100523,0.0897905759162304,10022
2015-10-31,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",134,1207,-0.00330305532617671,-0.00247933884297521,0.0351629502572899,16083
2015-10-31,"Gramercy","NY","New York","New York","New York",135,4015,-0.00520317145688801,0.00124688279301746,0.0764075067024129,7550
2015-10-31,"Brownsville","NY","New York","Kings","New York",136,1999,0.0106167846309403,0.0379023883696781,0.0604774535809019,1471
2015-10-31,"Archer Heights","IL","Chicago","Cook","Chicago",137,1445,0.000692520775623269,0.014747191011236,0.00626740947075209,4747
2015-10-31,"Richmond Hill","NY","New York","Queens","New York",138,2136,0.0118427285646613,0.0389105058365759,0.10845874416191,2737
2015-10-31,"Bay Ridge","NY","New York","Kings","New York",139,2317,0.00172935581495893,0.0270390070921986,0.106494746895893,5675
2015-10-31,"Rogers Park","IL","Chicago","Cook","Chicago",140,1472,-0.00203389830508475,0,-0.0441558441558442,9841
2015-10-31,"Hoover","CA","Fresno","Fresno","Fresno",141,1200,-0.00332225913621262,-0.004149377593361,0.0238907849829352,11351
2015-10-31,"South Austin","IL","Chicago","Cook","Chicago",142,1424,-0.00140252454417952,-0.00489168413696716,0.01932712956335,4859
2015-10-31,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",143,1033,-0.00193236714975845,0.00388726919339164,0.0466058763931104,13155
2015-10-31,"The Heights","NJ","New York","Hudson","Jersey City",144,2220,0.00954979536152797,0.0244577757268113,0.0511363636363636,8304
2015-10-31,"Kensington","NY","New York","Kings","New York",145,2262,0.0125335720680394,0.0347666971637694,0.0828147438966012,2603
2015-10-31,"Raleigh","TN","Memphis","Shelby","Memphis",146,855,-0.00465657741559953,-0.0104166666666667,-0.0161104718066743,14451
2015-10-31,"Encanto","AZ","Phoenix","Maricopa","Phoenix",147,1188,0.0008424599831508,0.0102040816326531,0.0839416058394161,15234
2015-10-31,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",148,1393,-0.00428877769835597,-0.0134560906515581,0.00215827338129496,17783
2015-10-31,"Bath Beach","NY","New York","Kings","New York",149,2130,0.00900047370914259,0.0294828419526341,0.107068607068607,2795
2015-10-31,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",150,1524,0.00395256916996047,0.0332203389830508,0.105950653120464,3970
2015-10-31,"Lower Valley","TX","El Paso","El Paso","El Paso",151,885,-0.00225479143179256,0.0068259385665529,0.00912200684150513,11341
2015-10-31,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",152,1234,0,0.00243704305442729,0.021523178807947,21229
2015-10-31,"Centennial Hills","NV","Las Vegas","Clark","Las Vegas",153,1263,0,0.00798084596967279,0.0310204081632653,20381
2015-10-31,"Roxbury","MA","Boston","Suffolk","Boston",154,2452,-0.00122199592668024,-0.00203500203500203,0.0115511551155116,2176
2015-10-31,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",155,1728,0.00465116279069767,0.0146799765120376,0.0378378378378378,10456
2015-10-31,"Central City","AZ","Phoenix","Maricopa","Phoenix",156,999,-0.001998001998002,0.0101112234580384,0.0776699029126214,9142
2015-10-31,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",157,1263,-0.000791139240506329,0.00477326968973747,0.0235008103727715,17963
2015-10-31,"Casas Adobes","AZ","Tucson","Pima","Tucson",158,1156,-0.000864304235090752,0.00173310225303293,0.015817223198594,18495
2015-10-31,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim",159,2514,-0.00119189511323004,0.00399361022364217,0.0440199335548173,8359
2015-10-31,"Northwest","CA","San Diego","San Diego","Chula Vista",160,2134,0.00046882325363338,0.00850661625708885,0.100567302733368,8176
2015-10-31,"Central City","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",161,2109,0.00716332378223496,0.0218023255813953,0.131437768240343,2166
2015-10-31,"Golfcrest - Bellfort - Reveille","TX","Houston","Harris","Houston",162,1251,0.0008,0.00643604183427192,0.0330305532617671,9633
2015-10-31,"Mclane","CA","Fresno","Fresno","Fresno",163,1100,-0.00271985494106981,-0.000908265213442325,0.0280373831775701,11500
2015-10-31,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",164,1494,-0.000668896321070234,0.00268456375838926,0.0535966149506347,20681
2015-10-31,"Bayside","NY","New York","Queens","New York",165,2410,0.0109060402684564,0.0290350128095645,0.0630789589766211,9246
2015-10-31,"Gresham","IL","Chicago","Cook","Chicago",166,1299,0,-0.00688073394495413,-0.00535987748851455,8641
2015-10-31,"Downtown","TN","Memphis","Shelby","Memphis",167,646,-0.00154559505409583,-0.00920245398773006,-0.00462249614791988,16068
2015-10-31,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",168,2652,0.00568828213879408,0.0137614678899083,0.0553123756466375,14598
2015-10-31,"Maspeth","NY","New York","Queens","New York",169,2285,0.00972160848431286,0.0344047080126754,0.00972160848431286,3899
2015-10-31,"Lake Highlands","TX","Dallas-Fort Worth","Dallas","Dallas",170,1186,-0.00252312867956266,-0.00503355704697987,0.0655884995507637,7050
2015-10-31,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",171,2825,0.0071301247771836,0.0272727272727273,0.14977614977615,7254
2015-10-31,"Hamilton Heights","NY","New York","New York","New York",172,3176,0.00665610142630745,0.0150207734100352,0.248918600078647,1344
2015-10-31,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",173,2768,0.00326205146792316,0.0120658135283364,0.0670778720123362,14315
2015-10-31,"Winnetka","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",174,2490,0.00120627261761158,0.00241545893719807,0.0453400503778338,10837
2015-10-31,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",175,3198,0.00692695214105793,0.0292887029288703,0.177466863033873,13902
2015-10-31,"Woodlake - Briarmeadow","TX","Houston","Harris","Houston",176,1558,-0.00128205128205128,0.0012853470437018,0.0789473684210526,7524
2015-10-31,"Michael Way","NV","Las Vegas","Clark","Las Vegas",177,1047,-0.00285714285714286,0.00383509108341323,0.033563672260612,11854
2015-10-31,"University City","CA","San Diego","San Diego","San Diego",178,2400,-0.00249376558603491,-0.00041649312786339,0.0512483574244415,11910
2015-10-31,"Chelsea","NY","New York","New York","New York",179,5014,0.000798403193612774,0.0511530398322851,0.157433056325023,8508
2015-10-31,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim",180,2435,0.00164541341011929,0.0141607663473553,0.0600783630822812,8492
2015-10-31,"Lake View","IL","Chicago","Cook","Chicago",181,2051,0.00048780487804878,-0.0106126386878919,-0.046046511627907,13162
2015-10-31,"Woodside","NY","New York","Queens","New York",182,2350,0.0133678309616214,0.0412051395657953,0.0297984224364592,3063
2015-10-31,"Englewood","IL","Chicago","Cook","Chicago",183,1246,-0.00240192153722978,-0.00637958532695375,0.00972447325769854,5716
2015-10-31,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",184,3159,0.00413223140495868,0.0125,0.0439524124256444,20836
2015-10-31,"Greenville","NJ","New York","Hudson","Jersey City",185,1911,-0.00104547830632514,0.0100422832980972,0.00791139240506329,7714
2015-10-31,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",186,1772,0.00739056281978397,0.0137299771167048,0.0629874025194961,12958
2015-10-31,"Highland Park","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",187,2466,0.000811688311688312,0.0044806517311609,0.135359116022099,6527
2015-10-31,"Greater Uptown","TX","Houston","Harris","Houston",188,2381,0.0021043771043771,0.00506542845082313,0.0803085299455535,17213
2015-10-31,"Central","TX","El Paso","El Paso","El Paso",189,905,-0.0044004400440044,-0.00220507166482911,-0.0120087336244541,7908
2015-10-31,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",190,1567,0.00255918106206014,0.00448717948717949,0.0391246684350133,15847
2015-10-31,"Palms","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",191,3322,0.00972644376899696,0.0278465346534653,0.140796703296703,3369
2015-10-31,"Brighton Park","IL","Chicago","Cook","Chicago",192,1409,0.00427655024946543,0.0158615717375631,0,3246
2015-10-31,"Parkway","CA","Sacramento","Sacramento","Sacramento",193,1262,0.00158730158730159,0.00637958532695375,0.0551839464882943,10868
2015-10-31,"West Adams","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",194,2515,0.00199203187250996,0.0141129032258064,0.116289391921882,1427
2015-10-31,"Mid City West","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",195,4864,0.00206015657189946,0.00912863070539419,0.134857676154923,5627
2015-10-31,"Encino","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",196,3424,0.00351699882766706,0.0118203309692671,0.0774071743234739,15517
2015-10-31,"Valencia","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Santa Clarita",197,2514,0.00199282582702272,0.00600240096038415,0.0388429752066116,15113
2015-10-31,"Sunnyside","NY","New York","Queens","New York",198,2438,0.0179540709812109,0.0370055295618886,0.0374468085106383,2566
2015-10-31,"Memorial","TX","Houston","Harris","Houston",199,3814,0.00527148128624143,0.0244426537738383,0.111953352769679,14856
2015-10-31,"Newbury Park","CA","Ventura","Ventura","Thousand Oaks",200,2950,-0.000677506775067751,-0.00337837837837838,0.0672937771345875,13671
2015-10-31,"Greenwich Village","NY","New York","New York","New York",201,4701,-0.00507936507936508,0.0131465517241379,0.112136266855926,7625
2015-10-31,"Rancho Bernardo","CA","San Diego","San Diego","San Diego",202,2469,0.00121654501216545,0.0131308986458761,0.100757913508694,15041
2015-10-31,"El Sereno","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",203,2079,0,-0.000961076405574243,0.0794392523364486,7251
2015-10-31,"Jefferson Park","IL","Chicago","Cook","Chicago",204,1793,0.00223588596981554,0.0158640226628895,0.0814234016887816,9842
2015-10-31,"Almaden Valley","CA","San Jose","Santa Clara","San Jose",205,3954,0.0102197240674502,0.0182848313159928,0.12138400453772,14888
2015-10-31,"Alameda - West Flagler","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",206,1895,0.00370762711864407,0.0215633423180593,0.0652051714446318,8042
2015-10-31,"Briargate","CO","Colorado Springs","El Paso","Colorado Springs",207,1670,0.00240096038415366,0.00906344410876133,0.0536277602523659,14225
